customer_id,mean_reviews_per_week,total_reviews,avg_sim,unique_products,unique_product_parents,mean_start_rating,count_neg,count_pos,mean_score_neg,mean_score_pos,percentage_of_links,percentage_of_emails,percentage_of_reviews_from_vine,percentage_of_verified,is_main_sentiment_positive,is_fraud,fraud_pred
9619591,1,2,0.04,2,2,4.5,1,1,0.000251262,0.968742311,0,0,0,0.5,0,0,0
37541562,1,2,0,2,2,5,0,2,0,0.999836534,0,0,0,1,1,0,0.21
13120846,2,2,0,2,2,4.5,0,2,0,0.9998434485,0,0,0,0.5,1,0,0
19059391,1,2,0,2,2,4.5,1,1,0.00868916,0.999854565,0,0,0,1,0,0,0
11963277,2,2,0.07692307692,2,2,4.5,0,2,0,0.981097609,0,0,0,0.5,1,0,0
21166471,2,2,0.01492537313,2,2,1.5,1,1,0.002372973,0.715292752,0,0,0,0,0,0,0
30109303,1,2,0.1502890173,2,2,5,1,1,0.067018479,0.624935091,0,0,0,0,0,0,0.01
52062330,2,2,0.07058823529,2,2,1,2,0,0.001172747,0,0,0,0,1,0,0,0.06
50765415,1,3,0.02626262626,3,3,3,2,1,0.0007831465,0.996816337,0,0,0,1,0,0,0
33457612,2,2,0.05555555556,2,2,3.5,2,0,0.2432058065,0,0,0,0,1,0,0,0.02
51959593,1,2,0,2,2,3,2,0,0.0023647665,0,0,0,0,1,0,0,0
15278623,1,2,0.03333333333,2,2,5,1,1,0.351204723,0.999758065,0,0,0,1,0,0,0
42130659,1,2,0.02777777778,2,2,3,1,1,0.00378563,0.983690202,0,0,0,1,0,0,0
49480901,1,2,0.01176470588,2,2,2.5,1,1,0.001181802,0.612641513,0,0,0,0,0,0,0
21319183,2,2,1,2,2,1,2,0,0.000207738,0,0,0,0,0,0,0,0.32
10193222,2,4,0.08761904762,4,4,2.75,2,2,0.0022009785,0.997552544,0,0,0,1,0,0,0.03
10442217,2,2,0,2,2,3,1,1,0.00082539,0.998649657,0,0,0,1,0,0,0
10484940,1,2,0.1,2,2,4.5,0,2,0,0.9996233585,0,0,0,0,1,0,0
18733451,1,2,0.06666666667,2,2,4,0,2,0,0.986025393,0,0,0,0.5,1,0,0
32306991,2,2,0,2,2,5,1,1,0.012794679,0.999881148,0,0,0,0.5,0,0,0.08
15320009,2,2,0.1764705882,2,2,5,2,0,0.0119265265,0,0,0,0,0,0,0,0.01
37485475,1,2,0.02419354839,2,2,3.5,2,0,0.0053189575,0,0,0,0,1,0,0,0
24204406,1,2,0.1818181818,2,2,5,1,1,0.007492944,0.996332467,0,0,0,1,0,0,0.01
13608627,2,2,0.1818181818,2,2,5,1,1,0.090063535,0.999538422,0,0,0,1,0,0,0.01
12579255,1,2,0.05263157895,2,2,3,2,0,0.009507101,0,0,0,0,0.5,0,0,0
6854364,1,2,0.07317073171,2,2,1.5,2,0,0.00220318,0,0,0,0,0.5,0,0,0.02
9676592,2,2,0.08928571429,2,2,5,2,0,0.01534406,0,0,0,0,0.5,0,0,0.03
16247709,2,2,0,2,2,5,0,2,0,0.999703288,0,0,0,1,1,0,0.25
46160493,1,2,0.05882352941,2,2,1,2,0,0.0012004545,0,0,0,0,1,0,0,0
46752503,1,3,0.08146734691,3,3,3.333333333,3,0,0.003379953667,0,0,0,0,1,0,0,0
14755145,1,2,0.01612903226,2,2,3.5,2,0,0.031309785,0,0,0,0,1,0,0,0
6172749,2,2,0.03703703704,2,2,4.5,0,2,0,0.998085588,0,0,0,1,1,0,0
24318278,1,2,0.05357142857,2,2,4,1,1,0.023373175,0.900744438,0,0,0,1,0,0,0.01
12997086,2,2,0,2,2,5,1,1,0.001197512,0.996815383,0,0,0,0.5,0,0,0
10998482,2,2,0,2,2,5,2,0,0.035470764,0,0,0,0,1,0,0,0
47394683,2,2,0.1538461538,2,2,4.5,0,2,0,0.9996023475,0,0,0,1,1,0,0.01
45169685,1,2,0.04968944099,2,2,5,1,1,0.005911931,0.781844139,0,0,0,0,0,0,0.02
13441109,1,2,0.1428571429,2,2,1,1,1,0.000779726,0.894780099,0,0,0,1,0,0,0
36947994,1,2,0,2,2,3,2,0,0.049113265,0,0,0,0,1,0,0,0
48117794,2,2,0.04651162791,2,2,5,0,2,0,0.9906080665,0,0,0,1,1,0,0
22464598,1,2,0,2,2,5,1,1,0.006615195,0.991992474,0,0,0,0.5,0,0,0
52801489,1,5,0.07639775033,5,5,4.8,4,1,0.1257132173,0.872333109,0,0,0,0,0,0,0.06
24522724,1,2,0.06666666667,2,2,5,0,2,0,0.998992026,0,0,0,1,1,0,0.02
11851655,1,2,0.1153846154,2,2,5,0,2,0,0.7859874965,0,0,0,1,1,0,0
41774422,1,2,0.02127659574,2,2,5,0,2,0,0.9699218275,0,0,0,1,1,0,0
26693467,2,2,0,2,2,4,1,1,0.018443929,0.998457074,0,0,0,1,0,0,0
49134545,1,2,0,2,2,5,0,2,0,0.999671638,0,0,0,0.5,1,0,0
44168346,1,2,0.0652173913,2,2,2.5,2,0,0.0039188545,0,0,0,0,1,0,0,0
16944593,1,2,0.0202020202,2,2,4.5,1,1,0.008420697,0.970117867,0,0,0,0.5,0,0,0
26845681,1,2,0.09302325581,2,2,2,2,0,0.0024024875,0,0,0,0,0.5,0,0,0
50273418,1,2,0.08918918919,2,2,2.5,2,0,0.006665716,0,0,0,0,0,0,0,0
39789300,1,2,0.1611111111,2,2,5,2,0,0.1428168865,0,0,0,0,0,0,0,0.08
3629617,2,2,1,2,2,5,0,2,0,0.999799669,0,0,0,1,1,0,0.36
23017849,2,2,0.2307692308,2,2,2,0,2,0,0.9922376275,0,0,0,0.5,1,0,0.45
49411358,1,4,0.03309934611,4,4,4,3,1,0.1549686733,0.744724095,0,0,0,0.75,0,0,0
37767719,1,2,0.005917159763,2,2,3.5,1,1,0.002064838,0.999792516,0,0,0,0.5,0,0,0
13611840,1,2,0,2,2,2,1,1,0.074694537,0.998579144,0,0,0,1,0,0,0
16720170,1,2,0.078125,2,2,3,2,0,0.0052179405,0,0,0,0,0.5,0,0,0
50811550,2,2,1,2,2,5,0,2,0,0.997962952,0,0,0,1,1,1,1
8443838,1,3,0.02459376372,3,3,3.666666667,3,0,0.01883061033,0,0,0,0,0.67,0,0,0
45853715,1,2,0.01724137931,2,2,4,1,1,0.00180471,0.999268472,0,0,0,1,0,0,0
11238108,1,2,0.02298850575,2,2,4,0,2,0,0.7564011515,0,0,0,1,1,0,0
38273446,1,2,0.03571428571,2,2,4.5,1,1,0.015319267,0.991321862,0,0,0,1,0,0,0
52701758,1,2,0.01785714286,2,2,4.5,1,1,0.036887191,0.983184278,0,0,0,0.5,0,0,0
50699505,1,5,0.08524175612,5,5,4.8,5,0,0.0121862564,0,0,0.2,0,0,0,0,0.02
52136302,1,2,0,2,2,4,2,0,0.0205341785,0,0,0,0,1,0,0,0
52643790,1,2,0.1187739464,2,2,5,1,1,0.334574968,0.977981269,0,0,0,0,0,0,0.01
30452759,1,2,0.02752293578,2,2,3.5,2,0,0.0088426665,0,0,0,0,1,0,0,0
44533626,1,2,0.3947368421,2,2,5,1,1,0.008601232,0.966133893,0,0,0,1,0,0,0.08
19205366,1,2,0.01083032491,2,2,4,2,0,0.009361088,0,0,0,0,1,0,0,0
25960799,2,2,0.02857142857,2,2,5,0,2,0,0.962357074,0.5,0,0,1,1,0,0
13594902,1,2,0,2,2,4,1,1,0.006096602,0.999389529,0,0,0,1,0,0,0
43649511,1,2,0.03703703704,2,2,1,2,0,0.0007664705,0,0,0,0,0.5,0,0,0
1876039,2,2,0.5,2,2,5,0,2,0,0.999026656,0,0,0,1,1,0,0.19
28881044,2,2,0.2,2,2,1.5,2,0,0.0007022375,0,0,0,0,1,0,0,0.01
1437667,2,2,0,2,2,5,0,2,0,0.999854684,0,0,0,0.5,1,0,0.08
44971565,1,2,0.05376344086,2,2,5,1,1,0.013633583,0.987524986,0,0,0,0.5,0,0,0
36951897,1,2,0.05405405405,2,2,5,0,2,0,0.990713954,0,0,0,0.5,1,0,0
41218615,1,2,0,2,2,4,2,0,0.039199317,0,0,0,0,1,0,0,0
11825359,1,2,0.1333333333,2,2,5,0,2,0,0.999519944,0,0,0,1,1,0,0.01
7784914,1,2,0.1333333333,2,2,5,0,2,0,0.9654465915,0,0,0,0.5,1,0,0
49106753,3,3,0.1986531987,3,3,5,1,2,0.002920157,0.7772595585,0,0,0,0,1,0,0.21
26559491,1,2,0,2,2,5,0,2,0,0.96691224,0,0,0,0.5,1,0,0
50622418,1,2,0,2,2,5,1,1,0.22674185,0.999039173,0,0,0,1,0,0,0
14521329,1,2,0.05660377358,2,2,2,2,0,0.0021443355,0,0,0,0,0,0,0,0
42590267,2,2,0,2,2,5,1,1,0.0769355,0.998632848,0,0,0,1,0,0,0
16641684,1.5,3,0.0509198597,3,3,3,3,0,0.004142442,0,0,0,0,1,0,0,0.01
25299521,1,2,0.1111111111,2,2,5,1,1,0.138422802,0.989479721,0,0,0,1,0,0,0
44554754,2,2,1,2,2,5,0,2,0,0.999855757,0,0,0,1,1,0,0.50025
8067310,2,2,0,2,2,5,0,2,0,0.9987187685,0,0,0,1,1,0,0.01
14679587,3,3,0,3,3,3.333333333,1,2,0.000336713,0.97829327,0,0,0,1,1,0,0.02
50907228,1,2,0.03448275862,2,2,5,1,1,0.085516512,0.993218124,0,0,0,1,0,0,0
47700175,1,2,0,2,2,3.5,2,0,0.007885475,0,0,0,0,1,0,0,0
40650187,2,2,0.25,2,2,5,0,2,0,0.99956432,0,0,0,0.5,1,1,0.74
26565170,2,2,0.06666666667,2,2,5,0,2,0,0.9077322785,0,0,0,1,1,0,0
41034984,1,2,0.1,2,2,5,0,2,0,0.999854028,0,0,0,0.5,1,0,0.03
22165095,1,2,0,2,2,4.5,0,2,0,0.81388399,0,0,0,1,1,0,0
10498533,1,2,0.04109589041,2,2,2,2,0,0.000829855,0,0,0,0,1,0,0,0
49607918,2,2,0,2,2,3,1,1,0.005866159,0.979966342,0,0,0,0,0,0,0
29475192,1,2,1,2,2,4,2,0,0.003143531,0,0,0,0,0.5,0,0,0.66
50373001,1,2,0.05882352941,2,2,4,2,0,0.006548906,0,0,0,0,0.5,0,0,0
29195636,2,2,1,2,2,5,2,0,0.002075847,0,0,0,0,0,0,1,0.91
49109697,2,2,0,2,2,1,2,0,0.0008541635,0,0,0,0,1,0,0,0.09
1476545,1,2,0.3,2,2,5,0,2,0,0.9445364775,0,0,0,1,1,0,0.2
1308835,1,2,0.04285714286,2,2,5,1,1,0.047467276,0.988518655,0,0,0,0,0,0,0
36749413,1,2,0.0303030303,2,2,5,0,2,0,0.9846627115,0,0,0,1,1,0,0
29919668,1,2,0.01886792453,2,2,1,2,0,0.000522195,0,0,0,0,0.5,0,0,0
36330002,2,2,1,2,2,5,0,2,0,0.999537706,0,0,0,0.5,1,1,0.88
1589625,2,2,0.3333333333,2,2,1,2,0,0.0042722965,0,0,0,0,0.5,0,1,0.67
21091977,1,2,0.08888888889,2,2,5,1,1,0.00473169,0.992940784,0,0,0,0.5,0,0,0
30263677,3,3,0.1012765957,3,3,2,3,0,0.001014153333,0,0,0,0,0,0,0,0.12
49316389,1,2,0,2,2,2.5,2,0,0.0039894165,0,0,0,0,1,0,0,0
16261401,1,2,0.01960784314,2,2,5,1,1,0.00534222,0.980362713,0,0,0,1,0,0,0
16672299,1,2,0.05263157895,2,2,4.5,0,2,0,0.994776875,0,0,0,1,1,0,0
14029134,1,2,0.0859375,2,2,5,1,1,0.019511506,0.978127241,0,0,0,1,0,0,0
44866311,2,2,0.375,2,2,5,1,1,0.001356971,0.998669624,0,0,0,0,0,0,0.06
18177292,2,2,0,2,2,3.5,1,1,0.00207194,0.996517897,0,0,0,0.5,0,0,0
51115756,1,2,0.3333333333,2,2,2.5,2,0,0.001158765,0,0,0,0,0.5,0,0,0.02
41403577,2,2,0.02272727273,2,2,5,0,2,0,0.795455843,0,0,0,0.5,1,0,0
30544807,1,2,0.02941176471,2,2,2.5,2,0,0.0315706255,0,0,0,0,0.5,0,0,0
4224084,2,2,0,2,2,5,0,2,0,0.999696672,0,0,0,1,1,1,0.58
3966071,2,2,0,2,2,3.5,1,1,0.000323724,0.996116161,0,0,0,0.5,0,0,0
10250147,1,2,0.1578947368,2,2,5,0,2,0,0.9910606145,0,0,0,1,1,0,0.01
29514513,5.25,21,0.7367950184,21,17,3,21,0,0.002412471238,0,0,0,0,0.05,0,1,0.97
11494223,1,2,0,2,2,3.5,1,1,0.007272324,0.98820132,0,0,0,0.5,0,0,0
12565314,3,3,0.06867871655,3,3,5,1,2,0.415044874,0.9970666465,0,0,0,1,1,0,0.03
44375634,1,2,0.03092783505,2,2,5,2,0,0.015236787,0,0,0,0,1,0,0,0
42305332,2,2,0.1666666667,2,2,5,0,2,0,0.9998151365,0,0,0,0.5,1,0,0.02
31278936,2,2,0.1666666667,2,2,5,0,2,0,0.9994874,0,0,0,0.5,1,0,0.08
31720363,2,2,0.02702702703,2,2,4,1,1,0.00443343,0.991144478,0,0,0,1,0,0,0
50338454,1,2,0.02752293578,2,2,4.5,1,1,0.001748588,0.951236367,0,0,0,0.5,0,0,0
45893935,2,2,0.1,2,2,3,1,1,0.000248725,0.99985218,0,0,0,1,0,0,0
27808387,1,2,0,2,2,5,1,1,0.004629929,0.983692527,0,0,0,1,0,0,0
26628495,1,2,0.2333333333,2,2,5,0,2,0,0.836852819,0,0,0,1,1,0,0
12062387,1,2,0.2,2,2,5,0,2,0,0.9982678595,0,0,0,1,1,0,0.08
1932969,1,2,0,2,2,5,0,2,0,0.751876205,0,0,0,1,1,0,0
49410538,2,2,0,2,2,3.5,1,1,0.001718033,0.998167992,0,0,0,0,0,0,0
25916272,1,2,0.04347826087,2,2,4.5,0,2,0,0.993286222,0,0,0,1,1,0,0.01
34608216,1,2,0.02631578947,2,2,3,2,0,0.12762872,0,0,0,0,0.5,0,0,0
22883171,2,2,0.5,2,2,5,0,2,0,0.9998162385,0,0,0,1,1,0,0.07
6696402,2,2,0.08602150538,2,2,3,2,0,0.008957387,0,0,0,0,1,0,0,0
14889219,1,2,0.09090909091,2,2,5,0,2,0,0.999591112,0,0,0,1,1,0,0.21
26870657,2,2,0.4285714286,2,2,2.5,2,0,0.0003375535,0,0,0,0,1,0,0,0.01
12201594,1,2,0.06859205776,2,2,3,2,0,0.0019408675,0,0,0,0,0.5,0,0,0
8442291,1,2,0.03846153846,2,2,4.5,1,1,0.007257042,0.999509811,0,0,0,0.5,0,0,0
32366880,1,2,0.09677419355,2,2,5,0,2,0,0.8400629165,0,0,0,0,1,0,0
3269845,1,2,0.2,2,2,5,0,2,0,0.9993574915,0,0,0,1,1,0,0.07
34612036,1,2,0.0625,2,2,3.5,2,0,0.003191502,0,0,0,0,1,0,0,0.01
49440920,1,2,0.6923076923,2,2,5,2,0,0.003107868,0,0,0,0,0,0,0,0.12
10431105,1,2,0.04,2,2,4.5,1,1,0.006483645,0.948662519,0,0,0,1,0,0,0
11651134,2,2,1,2,2,5,0,2,0,0.99785763,0,0,0,0,1,0,0.28
33904015,1,2,0.05629139073,2,2,4.5,2,0,0.0097598845,0,0,0,0,0.5,0,0,0
15889949,2,2,0.1666666667,2,2,1,2,0,0.0208705785,0,0,0,0,1,0,0,0.02
30106847,1,2,0.04545454545,2,2,5,1,1,0.463653088,0.968118012,0,0,0,1,0,0,0
10488330,2,2,0.03225806452,2,2,5,2,0,0.0376723885,0,0,0,0,1,0,0,0
35120676,2,2,0.1086956522,2,2,5,1,1,0.240615994,0.964065671,0,0,0,1,0,0,0.02
45786271,1,2,0.09090909091,2,2,5,0,2,0,0.9996515215,0,0,0,1,1,0,0.19
43979035,1,2,0.01470588235,2,2,4.5,1,1,0.014336787,0.985270739,0,0,0,1,0,0,0
20401669,1,2,0.009523809524,2,2,3,1,1,0.002747842,0.803964198,0,0,0,1,0,0,0
14414660,1,2,0,2,2,5,0,2,0,0.942872703,0,0,0,1,1,0,0
16027317,1,2,0,2,2,3.5,2,0,0.19050852,0,0,0,0,0.5,0,0,0
38372926,1,3,0.04653996101,3,3,4.666666667,2,1,0.01910856,0.978056669,0,0,0,1,0,0,0
26806126,1,2,0,2,2,1,2,0,0.00097636,0,0,0,0,0.5,0,0,0.01
10924775,2,2,0.75,2,2,4.5,0,2,0,0.9998598695,0,0,0,0.5,1,0,0.18
20651942,1,2,0.06666666667,2,2,5,0,2,0,0.99972859,0,0,0,1,1,0,0
8131361,1,2,0.05555555556,2,2,3.5,1,1,0.005276096,0.999620914,0,0,0,1,0,0,0
26948451,2,2,0.01724137931,2,2,5,0,2,0,0.985807061,0,0,0,1,1,0,0
44899248,2,2,0.04761904762,2,2,5,0,2,0,0.9944124225,0,0,0,0.5,1,0,0.05
45330910,1,2,0.02564102564,2,2,5,0,2,0,0.998559058,0,0,0,1,1,0,0.04
37070609,1,2,0.0119047619,2,2,5,1,1,0.086135201,0.992755711,0,0,0,1,0,0,0
43350422,2,2,0.02173913043,2,2,5,0,2,0,0.996981919,0,0,0,1,1,0,0
10416955,1.5,3,0.01905302109,3,3,4,3,0,0.007459333667,0,0,0,0,1,0,0,0
49829317,1,2,0.06666666667,2,2,4.5,1,1,0.008163968,0.977351606,0,0,0,0.5,0,0,0
29317936,2,2,0.03947368421,2,2,5,0,2,0,0.9967240095,0,0,0,1,1,0,0.01
14248661,1,2,0,2,2,4.5,2,0,0.022452046,0,0,0,0,1,0,0,0
26698507,1,2,0.04761904762,2,2,3,2,0,0.0034019225,0,0,0,0,1,0,0,0
40312900,2,2,0.0625,2,2,5,0,2,0,0.913166255,0,0,0,1,1,0,0
23851850,2,2,0,2,2,5,0,2,0,0.998590261,0,0,0,0,1,0,0.01
10012354,1,2,0,2,2,4,1,1,0.058826592,0.978972495,0,0,0,1,0,0,0
4571298,2,2,0.08510638298,2,2,5,1,1,0.012135273,0.86571008,0,0,0,0,0,0,0
41485122,2,2,0.09090909091,2,2,5,2,0,0.237999698,0,0,0,0,0,0,0,0
19427848,1,2,0,2,2,5,0,2,0,0.9895492495,0,0,0,1,1,0,0
45695089,1,2,0.02222222222,2,2,5,2,0,0.1140250845,0,0,0,0,1,0,0,0
14944150,2,2,1,2,2,5,0,2,0,0.999878526,0,0,0,1,1,0,0.29
36735032,2,2,1,2,2,4.5,2,0,0.012506555,0,0,0,0,0.5,0,1,0.99
36033579,2,2,0,2,2,3,1,1,0.002131586,0.998101294,0,0,0,0.5,0,0,0
8703048,2,2,0.3333333333,2,2,5,0,2,0,0.999851167,0,0,0,1,1,0,0.18
49319428,1,2,0.07894736842,2,2,4,0,2,0,0.950694263,0,0,0,1,1,0,0
13878853,1.5,3,0.1058313127,3,3,3.333333333,3,0,0.005369097667,0,0,0,0,0,0,0,0
4072041,2,2,1,2,2,2,0,2,0,0.999724567,0,0,0,0,1,0,0.305
7766266,2,2,0.04761904762,2,2,4.5,0,2,0,0.9939459265,0,0,0,1,1,0,0.01
36741471,2,2,0.07692307692,2,2,5,1,1,0.039194163,0.999825895,0,0,0,1,0,0,0
21571336,1,2,0.05,2,2,5,0,2,0,0.9632917345,0,0,0,1,1,0,0
13836318,2,2,0.1538461538,2,2,1,2,0,0.401314169,0,0,0,0,0.5,0,0,0.05
14910421,2,2,0.8,2,2,5,0,2,0,0.999843657,0,0,0,1,1,0,0.2466666667
38479243,1,2,0.05825242718,2,2,5,2,0,0.0081912585,0,0,0,0,1,0,0,0
51798919,2,2,0,2,2,4.5,1,1,0.001082918,0.998473346,0,0,0,1,0,0,0
50197763,1,3,0.02083333333,3,3,4,1,2,0.009881242,0.984819531,0,0,0,1,1,0,0
14698399,1,2,0.04666666667,2,2,3.5,2,0,0.017831303,0,0,0,0,1,0,0,0
15699015,1,4,0.09758344226,4,4,4.5,2,2,0.018100867,0.9266504645,0,0,0,0,0,0,0.04
5496567,1,2,0.1075268817,2,2,5,1,1,0.029857246,0.990516841,0,0,0,1,0,0,0
21477133,1,2,0.04424778761,2,2,4,2,0,0.011151064,0,0,0,0,1,0,0,0
38038505,1,2,0.02325581395,2,2,5,0,2,0,0.9885578155,0,0,0,1,1,0,0
15335890,1,2,0.03448275862,2,2,1,2,0,0.000453219,0,0,0,0,1,0,0,0
52081389,1,2,0.15,2,2,5,0,2,0,0.922165781,0,0,0,0,1,0,0
15994978,2,2,0.05263157895,2,2,5,2,0,0.009565787,0,0,0,0,0,0,0,0
45003988,1,2,0.01904761905,2,2,5,1,1,0.01888705,0.637639582,0,0,0,1,0,0,0
51523193,2,2,1,1,1,3,2,0,0.018196408,0,0,0,0,1,0,1,0.94
49265113,1,2,0.03225806452,2,2,4.5,0,2,0,0.9215044975,0,0,0,0.5,1,0,0
43110574,1,2,0.09016393443,2,2,4.5,2,0,0.0086955725,0,0,0,0,1,0,0,0
36510724,1,2,0.03614457831,2,2,2.5,2,0,0.001383407,0,0,0,0,1,0,0,0
27532738,1,2,0.07142857143,2,2,4.5,1,1,0.00331378,0.964181542,0,0,0,1,0,0,0
12277798,2,2,0.619047619,2,2,5,0,2,0,0.9050380885,0,0,0,0,1,0,0.09
36084388,1,2,0.1212121212,2,2,4.5,0,2,0,0.8941841725,0,0,0,1,1,0,0
13603277,1,2,0.01515151515,2,2,4,1,1,0.002614449,0.998921752,0,0,0,0,0,0,0
7903374,2,2,0.05263157895,2,2,2,1,1,0.028576404,0.956806421,0,0,0,1,0,0,0
48101269,2,2,0.05263157895,2,2,3.5,0,2,0,0.867849678,0,0,0,1,1,0,0.01
48692206,1,2,0.04310344828,2,2,5,1,1,0.004638404,0.969670951,0,0,0,1,0,0,0
7536179,1,2,0.08333333333,2,2,3,2,0,0.012123178,0,0,0,0,1,0,0,0
16902437,1,2,0.06896551724,2,2,5,0,2,0,0.8821935055,0,0,0,0.5,1,0,0.01
29931982,1,2,0.08,2,2,3.5,1,1,0.00266161,0.982234538,0,0,0,1,0,0,0
19912072,2,2,0.08,2,2,3,1,1,0.000215917,0.999867797,0,0,0,1,0,0,0
47204348,1,2,0.1111111111,2,2,5,0,2,0,0.9945391415,0,0,0,1,1,0,0.06
12487523,1,2,0,2,2,5,2,0,0.0208719745,0,0,0,0,0,0,0,0.01
31114868,1,2,0.02777777778,2,2,5,1,1,0.42579335,0.996696472,0,0,0,1,0,0,0
17434757,2,2,0.04081632653,2,2,3.5,2,0,0.0246820815,0,0,0,0,1,0,0,0
19184176,1,2,0.01923076923,2,2,4.5,1,1,0.008074509,0.997843266,0,0,0,0.5,0,0,0
44681875,1,2,0.01086956522,2,2,2,1,1,0.009890365,0.56053406,0,0,0,1,0,0,0
51128621,1,2,0.01086956522,2,2,4.5,2,0,0.225661129,0,0,0,0,1,0,0,0
11219366,1,2,0.04166666667,2,2,5,1,1,0.103771135,0.999244928,0,0,0,1,0,0,0
7085249,2,2,0,2,2,3,1,1,0.00244955,0.95002979,0,0,0,1,0,0,0
35218020,2,2,0.02739726027,2,2,5,1,1,0.002356125,0.984403729,0,0,0,1,0,0,0
13624483,1,2,0.04347826087,2,2,4.5,1,1,0.125566542,0.999195993,0,0,0,1,0,0,0
11194209,2,2,0.01851851852,2,2,3,1,1,0.004885002,0.998341441,0,0,0,0.5,0,0,0
43364594,1,2,0.08176100629,2,2,3,2,0,0.1029068195,0,0,0,0,1,0,0,0
7742679,1,2,0.05769230769,2,2,5,2,0,0.2393310285,0,0,0,0,0.5,0,0,0
47799522,1,2,0,2,2,4.5,2,0,0.0530973845,0,0,0,0,1,0,0,0
32077665,1,2,0.9315068493,2,2,4.5,2,0,0.0024418885,0,0,0,0,0,0,0,0.22
28967479,1,2,0,2,2,3.5,1,1,0.000450223,0.995765448,0,0,0,1,0,0,0
44052068,1,2,0,2,2,3.5,1,1,0.001563808,0.990353346,0,0,0,1,0,0,0
19883004,2,2,0.125,2,2,3,1,1,0.001437378,0.999076605,0,0,0,1,0,0,0
3871570,1,2,0.05194805195,2,2,5,1,1,0.063154645,0.992589831,0,0,0,1,0,0,0
42299226,2,2,0.12,2,2,5,1,1,0.004582074,0.951610327,0,0,0,1,0,0,0
7983612,1,2,0.01538461538,2,2,3,1,1,0.002949295,0.985473514,0,0,0,1,0,0,0
24447248,2,2,0.3,2,2,5,0,2,0,0.9847323,0,0,0,1,1,0,0.14
32457236,1,2,0,2,2,5,1,1,0.02801992,0.999732792,0,0,0,1,0,0,0.03
32834942,1.5,3,0.04833421939,3,3,1.666666667,3,0,0.02385360367,0,0,0,0,1,0,0,0
3369684,1,2,0.05,2,2,5,1,1,0.251223147,0.998742282,0,0,0,1,0,0,0
40392642,2,2,0.1818181818,2,2,1.5,2,0,0.0002770635,0,0,0,0,1,0,0,0
13443309,1,2,0,2,2,5,2,0,0.1003171355,0,0,0,0,1,0,0,0.01
42884657,1,2,0.5625,2,2,1,2,0,0.0004048145,0,0,0,0,0,0,0,0.11
30365176,1,2,0.08333333333,2,2,5,0,2,0,0.989542067,0,0,0,1,1,0,0.03
8696731,3,3,0.02559487516,3,3,5,2,1,0.044968645,0.99485755,0,0,0,0,0,0,0.03
7477068,1,2,0.1052631579,2,2,5,0,2,0,0.9914878905,0,0,0,1,1,0,0
10836018,2,2,0.06060606061,2,2,3.5,1,1,0.009784264,0.999753177,0,0,0,1,0,0,0
45537172,1,2,0.04,2,2,4,2,0,0.0037037375,0,0,0,0,1,0,0,0
10053340,1,3,0.03538898423,3,3,4.666666667,2,1,0.002762844,0.995710373,0,0,0,1,0,0,0
42059512,1,2,0,2,2,5,2,0,0.1743341685,0,0,0,0,1,0,0,0.03
49165873,1,2,0.03571428571,2,2,4,2,0,0.069741926,0,0,0,0,1,0,0,0
45304073,1,2,0.02272727273,2,2,3.5,2,0,0.0090808655,0,0,0,0,1,0,0,0
34678946,2,2,0.1142857143,2,2,4.5,1,1,0.014306155,0.846312344,0,0,0,1,0,0,0
50623001,1,2,0.04046242775,2,2,3.5,2,0,0.0183385395,0,0,0,0,1,0,0,0
49367208,1,2,0.06622516556,2,2,4,1,1,0.141015321,0.9898476,0,0,0,1,0,0,0
43263952,1,2,0.03636363636,2,2,5,1,1,0.01660526,0.99064821,0,0,0,0,0,0,0
3896388,2,2,1,2,2,5,0,2,0,0.999767125,0,0,0,1,1,1,0.98
20984845,1.333333333,4,0.2189516129,4,4,3.5,1,3,0.000381765,0.991559724,0,0,0,1,1,0,0.04
2337983,1,2,0.03921568627,2,2,4,1,1,0.000781926,0.999067962,0,0,0,1,0,0,0
29823620,1,2,0,2,2,3,1,1,0.016884057,0.995201468,0,0,0,1,0,0,0
22385350,2,2,0,2,2,4.5,0,2,0,0.989050895,0,0,0,1,1,0,0.01
2801408,1,2,0,2,2,3.5,1,1,0.006889775,0.995426774,0,0,0,1,0,0,0
21705073,1,2,0.1851851852,2,2,5,0,2,0,0.8010888995,0,0,0,1,1,0,0.01
16929433,1,2,0,2,2,3.5,1,1,0.009631368,0.999805272,0,0,0,1,0,0,0
19506242,2,2,0.9180887372,2,2,4,2,0,0.002070294,0,0,0,0,0,0,0,0.2
11306762,2,2,0,2,2,1,2,0,0.006994601,0,0,0,0,1,0,0,0.05
43122774,1,2,0.02380952381,2,2,5,0,2,0,0.9100984035,0,0,0,1,1,0,0
22515083,1,2,0.02857142857,2,2,4.5,0,2,0,0.9636695085,0,0,0,1,1,0,0
45264096,1,2,0,2,2,4.5,1,1,0.00132666,0.85212481,0,0,0,1,0,0,0
16019526,1,2,0.04166666667,2,2,3,2,0,0.0451079465,0,0,0,0,1,0,0,0
51983743,1,2,0.1578947368,2,2,4.5,1,1,0.000516656,0.973686576,0,0,0,1,0,0,0
12514320,1,2,0.07407407407,2,2,4,1,1,0.000439531,0.641236782,0,0,0,1,0,0,0
20259906,1,2,0.02040816327,2,2,5,1,1,0.009617289,0.99950695,0,0,0,1,0,0,0
